"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Cabell County, WV","54011","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",32,97109,33.0
,"Fayette County, WV","54019","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,46039,Unreliable
,"Fayette County, WV","54019","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,45699,Unreliable
,"Fayette County, WV","54019","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,45869,Unreliable
,"Fayette County, WV","54019","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,45599,Unreliable
,"Fayette County, WV","54019","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,45132,Unreliable
,"Greenbrier County, WV","54025","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,35800,Unreliable
,"Harrison County, WV","54033","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,69099,Unreliable
,"Harrison County, WV","54033","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,69436,Unreliable
,"Harrison County, WV","54033","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,68972,Unreliable
,"Kanawha County, WV","54039","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,193063,14.0
,"Kanawha County, WV","54039","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,192315,Unreliable
,"Kanawha County, WV","54039","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",42,192315,21.8
,"Kanawha County, WV","54039","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",43,192179,22.4
,"Kanawha County, WV","54039","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,191275,Unreliable
,"Kanawha County, WV","54039","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",42,191275,22.0
,"Kanawha County, WV","54039","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,190223,11.0
,"Kanawha County, WV","54039","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",50,190223,26.3
,"Lincoln County, WV","54043","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,21720,Unreliable
,"Lincoln County, WV","54043","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,21550,Unreliable
,"Logan County, WV","54045","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,36743,Unreliable
,"Logan County, WV","54045","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,36457,54.9
,"Logan County, WV","54045","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,36168,Unreliable
,"Logan County, WV","54045","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,35987,Unreliable
,"Logan County, WV","54045","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,35348,Unreliable
,"McDowell County, WV","54047","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,22113,Unreliable
,"McDowell County, WV","54047","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,21729,Unreliable
,"McDowell County, WV","54047","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,20876,Unreliable
,"Mercer County, WV","54055","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,62264,Unreliable
,"Mercer County, WV","54055","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",38,62465,60.8
,"Mercer County, WV","54055","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,62523,49.6
,"Mercer County, WV","54055","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,61984,32.3
,"Mercer County, WV","54055","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,61785,46.9
,"Mingo County, WV","54059","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,26839,Unreliable
,"Mingo County, WV","54059","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,26563,Unreliable
,"Mingo County, WV","54059","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,26103,Unreliable
,"Mingo County, WV","54059","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,25900,Unreliable
,"Mingo County, WV","54059","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,25716,89.4
,"Nicholas County, WV","54067","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,26268,Unreliable
,"Raleigh County, WV","54081","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",35,78859,44.4
,"Raleigh County, WV","54081","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",41,79127,51.8
,"Raleigh County, WV","54081","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,79021,59.5
,"Raleigh County, WV","54081","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,78833,34.2
,"Raleigh County, WV","54081","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,78241,42.2
,"Wayne County, WV","54099","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,42481,Unreliable
,"Wayne County, WV","54099","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,42126,Unreliable
,"Wayne County, WV","54099","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,41437,Unreliable
,"Wood County, WV","54107","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,86701,Unreliable
,"Wood County, WV","54107","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,86569,Unreliable
,"Wood County, WV","54107","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,86237,Unreliable
,"Wyoming County, WV","54109","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,23796,92.5
,"Wyoming County, WV","54109","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,23419,106.8
,"Wyoming County, WV","54109","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,23273,85.9
,"Wyoming County, WV","54109","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,23019,Unreliable
,"Wyoming County, WV","54109","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,22598,Unreliable
,"Brown County, WI","55009","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,251412,Unreliable
,"Brown County, WI","55009","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,253032,Unreliable
,"Brown County, WI","55009","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,254586,Unreliable
,"Brown County, WI","55009","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,256670,Unreliable
