"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Richland County, SC","45079","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,373789,Unreliable
,"Richland County, SC","45079","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,380245,Unreliable
,"Richland County, SC","45079","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,380245,5.3
,"Spartanburg County, SC","45083","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,264481,Unreliable
,"Spartanburg County, SC","45083","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,264481,10.6
,"Spartanburg County, SC","45083","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,268898,Unreliable
,"Spartanburg County, SC","45083","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,268898,13.4
,"Spartanburg County, SC","45083","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,274215,9.1
,"Spartanburg County, SC","45083","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,279673,Unreliable
,"Spartanburg County, SC","45083","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,279673,16.8
,"Spartanburg County, SC","45083","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,283335,Unreliable
,"Spartanburg County, SC","45083","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",49,283335,17.3
,"York County, SC","45091","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,188117,Unreliable
,"York County, SC","45091","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,208640,Unreliable
,"York County, SC","45091","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,217463,9.2
,"York County, SC","45091","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,223616,Unreliable
,"York County, SC","45091","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,223616,Unreliable
,"Anderson County, TN","47001","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,72040,Unreliable
,"Anderson County, TN","47001","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,74397,Unreliable
,"Blount County, TN","47009","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,119950,Unreliable
,"Blount County, TN","47009","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,122689,Unreliable
,"Bradley County, TN","47011","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,96336,Unreliable
,"Bradley County, TN","47011","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,98360,Unreliable
,"Campbell County, TN","47013","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,40475,Unreliable
,"Davidson County, TN","47037","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",40,589787,6.8
,"Davidson County, TN","47037","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,589787,5.1
,"Davidson County, TN","47037","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",60,597597,10.0
,"Davidson County, TN","47037","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,597597,4.5
,"Davidson County, TN","47037","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,605031,8.1
,"Davidson County, TN","47037","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,605031,3.8
,"Davidson County, TN","47037","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,612649,5.9
,"Davidson County, TN","47037","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,612649,4.6
,"Davidson County, TN","47037","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",40,621008,6.4
,"Davidson County, TN","47037","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",43,621008,6.9
,"Davidson County, TN","47037","2009","2009","Accidental poisoning by and exposure to alcohol","X45",10,621008,Unreliable
,"Hamblen County, TN","47063","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,61592,Unreliable
,"Hamilton County, TN","47065","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,317901,Unreliable
,"Hamilton County, TN","47065","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,317901,Unreliable
,"Hamilton County, TN","47065","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,321350,Unreliable
,"Hamilton County, TN","47065","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,321350,6.2
,"Hamilton County, TN","47065","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,324784,Unreliable
,"Hamilton County, TN","47065","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,324784,Unreliable
,"Hamilton County, TN","47065","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,328711,Unreliable
,"Hamilton County, TN","47065","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,328711,9.4
,"Hamilton County, TN","47065","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,332659,8.7
,"Henry County, TN","47079","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,31686,Unreliable
,"Knox County, TN","47093","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",45,404234,11.1
,"Knox County, TN","47093","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,404234,Unreliable
,"Knox County, TN","47093","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",43,411785,10.4
,"Knox County, TN","47093","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,411785,Unreliable
,"Knox County, TN","47093","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",38,419096,9.1
,"Knox County, TN","47093","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,419096,5.0
,"Knox County, TN","47093","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",56,425276,13.2
